,Raw - Percent Missing,Raw - Count Missing,gradient_filtered_data - Percent Removed,gradient_filtered_data - Count Removed,range_filtered_data - Percent Removed,range_filtered_data - Count Removed,online_filtered_data_map - Percent Removed,online_filtered_data_map - Count Removed,Full Clean - Percent Missing,Full Clean - Count Missing
DHW-T058-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.99537037037037,475,10.99537037037037,475
DHW-T059-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,11.157407407407408,482,11.157407407407408,482
DHW-T060-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T061-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T062-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,11.087962962962964,479,11.087962962962964,479
DHW-T063-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,35.6712962962963,1541,35.6712962962963,1541
DHW-T064-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,11.226851851851851,485,11.226851851851851,485
DHW-T065-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,11.203703703703702,484,11.203703703703702,484
DHW-T066-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,16.59722222222222,717,16.59722222222222,717
DHW-T067-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,17.84722222222222,771,17.84722222222222,771
DHW-T068-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.231481481481481,442,10.231481481481481,442
DHW-T069-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,9.328703703703704,403,9.328703703703704,403
DHW-T070-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,9.537037037037036,412,9.537037037037036,412
DHW-T071-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.416666666666668,450,10.416666666666668,450
DHW-T072-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T074-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,11.550925925925926,499,11.550925925925926,499
DHW-T078-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,21.944444444444443,948,21.944444444444443,948
DHW-T079-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.76388888888889,465,10.76388888888889,465
DHW-T080-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,9.49074074074074,410,9.49074074074074,410
DHW-T081-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,12.060185185185185,521,12.060185185185185,521
DHW-T082-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,12.268518518518519,530,12.268518518518519,530
DHW-T083-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T084-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,18.98148148148148,820,18.98148148148148,820
DHW-T085-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,13.773148148148149,595,13.773148148148149,595
DHW-T086-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,11.226851851851851,485,11.226851851851851,485
DHW-T087-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.532407407407407,455,10.532407407407407,455
DHW-T088-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.810185185185185,467,10.810185185185185,467
DHW-T089-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,13.240740740740742,572,13.240740740740742,572
DHW-T090-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.231481481481481,442,10.231481481481481,442
DHW-T091-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T092-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,8.796296296296296,380,8.796296296296296,380
DHW-T094-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.092592592592593,436,10.092592592592593,436
DHW-T095-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,9.421296296296296,407,9.421296296296296,407
DHW-T097-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T100-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.972222222222221,474,10.972222222222221,474
DHW-T101-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.069444444444445,435,10.069444444444445,435
DHW-T102-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.648148148148149,460,10.648148148148149,460
DHW-T103-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,9.953703703703704,430,9.953703703703704,430
DHW-T104-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,9.074074074074074,392,9.074074074074074,392
DHW-T105-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,10.902777777777779,471,10.902777777777779,471
DHW-T106-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,11.11111111111111,480,11.11111111111111,480
DHW-T107-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,12.24537037037037,529,12.24537037037037,529
DHW-T108-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,9.467592592592593,409,9.467592592592593,409
DHW-T001-EXPCTD-KW-CALC,0.0,0,0.0,0,1.8981481481481481,82,7.8240740740740735,338,9.722222222222223,420
DHW-T002-EXPCTD-KW-CALC,0.0,0,0.0,0,2.430555555555556,105,8.61111111111111,372,11.041666666666666,477
DHW-T003-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7638888888888888,33,8.518518518518519,368,9.282407407407407,401
DHW-T004-EXPCTD-KW-CALC,0.0,0,0.0,0,0.5787037037037037,25,12.01388888888889,519,12.592592592592592,544
DHW-T005-EXPCTD-KW-CALC,0.0,0,0.0,0,1.5509259259259258,67,8.171296296296296,353,9.722222222222223,420
DHW-T006-EXPCTD-KW-CALC,0.0,0,0.0,0,1.4351851851851851,62,11.875,513,13.310185185185187,575
DHW-T008-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9490740740740741,41,10.694444444444445,462,11.643518518518519,503
DHW-T009-EXPCTD-KW-CALC,0.0,0,0.0,0,1.412037037037037,61,7.569444444444444,327,8.981481481481483,388
DHW-T010-EXPCTD-KW-CALC,0.0,0,0.0,0,1.2962962962962963,56,7.893518518518519,341,9.189814814814815,397
DHW-T011-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7407407407407408,32,9.49074074074074,410,10.231481481481481,442
DHW-T012-EXPCTD-KW-CALC,0.0,0,0.0,0,2.5462962962962963,110,7.615740740740741,329,10.162037037037038,439
DHW-T014-EXPCTD-KW-CALC,0.0,0,0.3935185185185185,17,2.430555555555556,105,40.763888888888886,1761,43.58796296296296,1883
DHW-T015-EXPCTD-KW-CALC,0.0,0,0.0,0,1.5046296296296295,65,8.287037037037038,358,9.791666666666666,423
DHW-T016-EXPCTD-KW-CALC,0.0,0,0.0,0,1.087962962962963,47,7.847222222222222,339,8.935185185185185,386
DHW-T017-EXPCTD-KW-CALC,0.0,0,0.0,0,2.384259259259259,103,7.615740740740741,329,10.0,432
DHW-T018-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9027777777777777,39,10.833333333333334,468,11.73611111111111,507
DHW-T019-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7407407407407408,32,12.61574074074074,545,13.356481481481481,577
DHW-T020-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9490740740740741,41,9.143518518518519,395,10.092592592592593,436
DHW-T022-EXPCTD-KW-CALC,0.0,0,0.0,0,1.0648148148148149,46,8.88888888888889,384,9.953703703703704,430
DHW-T023-EXPCTD-KW-CALC,0.0,0,0.0,0,1.1111111111111112,48,8.75,378,9.86111111111111,426
DHW-T024-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7638888888888888,33,9.143518518518519,395,9.907407407407408,428
DHW-T025-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8796296296296297,38,8.449074074074074,365,9.328703703703704,403
DHW-T026-EXPCTD-KW-CALC,0.0,0,0.0,0,2.361111111111111,102,97.63888888888889,4218,100.0,4320
DHW-T027-EXPCTD-KW-CALC,0.0,0,0.0,0,1.6435185185185184,71,8.194444444444445,354,9.837962962962964,425
DHW-T028-EXPCTD-KW-CALC,0.0,0,0.0,0,1.6666666666666667,72,10.856481481481481,469,12.523148148148147,541
DHW-T029-EXPCTD-KW-CALC,0.0,0,0.0,0,1.1805555555555556,51,9.49074074074074,410,10.671296296296298,461
DHW-T030-EXPCTD-KW-CALC,0.0,0,0.0,0,1.087962962962963,47,9.351851851851851,404,10.439814814814815,451
DHW-T031-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7638888888888888,33,19.74537037037037,853,20.50925925925926,886
DHW-T032-EXPCTD-KW-CALC,0.0,0,0.0,0,1.6435185185185184,71,10.949074074074074,473,12.592592592592592,544
DHW-T033-EXPCTD-KW-CALC,0.0,0,0.0,0,1.6666666666666667,72,14.189814814814813,613,15.856481481481483,685
DHW-T034-EXPCTD-KW-CALC,0.0,0,0.0,0,1.0185185185185186,44,98.98148148148148,4276,100.0,4320
DHW-T035-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9490740740740741,41,11.018518518518519,476,11.967592592592592,517
DHW-T036-EXPCTD-KW-CALC,0.0,0,0.0,0,1.7824074074074074,77,8.912037037037036,385,10.694444444444445,462
DHW-T037-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7638888888888888,33,10.74074074074074,464,11.50462962962963,497
DHW-T038-EXPCTD-KW-CALC,0.0,0,0.0,0,1.4351851851851851,62,11.99074074074074,518,13.425925925925927,580
DHW-T039-EXPCTD-KW-CALC,0.0,0,0.0,0,0.6712962962962963,29,9.375,405,10.046296296296296,434
DHW-T040-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8333333333333334,36,8.773148148148149,379,9.606481481481481,415
DHW-T041-EXPCTD-KW-CALC,0.0,0,0.0,0,2.662037037037037,115,97.33796296296296,4205,100.0,4320
DHW-T042-EXPCTD-KW-CALC,0.0,0,0.0,0,3.1018518518518516,134,8.88888888888889,384,11.99074074074074,518
DHW-T043-EXPCTD-KW-CALC,0.0,0,0.0,0,1.1111111111111112,48,9.51388888888889,411,10.625,459
DHW-T044-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8333333333333334,36,9.930555555555555,429,10.76388888888889,465
DHW-T045-EXPCTD-KW-CALC,0.0,0,0.0,0,1.4351851851851851,62,9.467592592592593,409,10.902777777777779,471
DHW-T046-EXPCTD-KW-CALC,0.0,0,1.2037037037037037,52,1.3657407407407407,59,97.43055555555556,4209,100.0,4320
DHW-T047-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9722222222222222,42,99.02777777777779,4278,100.0,4320
DHW-T048-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9027777777777777,39,9.421296296296296,407,10.324074074074074,446
DHW-T049-EXPCTD-KW-CALC,0.0,0,0.0,0,2.337962962962963,101,8.171296296296296,353,10.50925925925926,454
DHW-T050-EXPCTD-KW-CALC,0.0,0,0.0,0,1.2962962962962963,56,9.027777777777777,390,10.324074074074074,446
DHW-T051-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8796296296296297,38,9.74537037037037,421,10.625,459
DHW-T052-EXPCTD-KW-CALC,0.0,0,0.0,0,1.2268518518518519,53,9.62962962962963,416,10.856481481481481,469
DHW-T053-EXPCTD-KW-CALC,0.0,0,0.0,0,1.712962962962963,74,10.462962962962962,452,12.175925925925926,526
DHW-T054-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9490740740740741,41,10.231481481481481,442,11.180555555555555,483
DHW-T055-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9953703703703705,43,14.305555555555555,618,15.300925925925926,661
DHW-T056-EXPCTD-KW-CALC,0.0,0,0.0,0,3.657407407407407,158,8.356481481481481,361,12.01388888888889,519
DHW-T057-EXPCTD-KW-CALC,0.0,0,0.0,0,1.3425925925925926,58,9.305555555555555,402,10.648148148148149,460
DHW-T058-EXPCTD-KW-CALC,0.0,0,0.0,0,1.5509259259259258,67,9.444444444444445,408,10.99537037037037,475
DHW-T059-EXPCTD-KW-CALC,0.0,0,0.0,0,1.574074074074074,68,9.583333333333334,414,11.157407407407408,482
DHW-T060-EXPCTD-KW-CALC,0.0,0,0.0,0,2.175925925925926,94,97.82407407407408,4226,100.0,4320
DHW-T061-EXPCTD-KW-CALC,0.0,0,0.0,0,1.0185185185185186,44,98.98148148148148,4276,100.0,4320
DHW-T062-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8564814814814815,37,10.231481481481481,442,11.087962962962964,479
DHW-T063-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7638888888888888,33,34.90740740740741,1508,35.6712962962963,1541
DHW-T064-EXPCTD-KW-CALC,0.0,0,0.0,0,1.3194444444444444,57,9.907407407407408,428,11.226851851851851,485
DHW-T065-EXPCTD-KW-CALC,0.0,0,0.0,0,2.8472222222222223,123,8.37962962962963,362,11.226851851851851,485
DHW-T066-EXPCTD-KW-CALC,0.0,0,0.0,0,1.1342592592592593,49,15.462962962962962,668,16.59722222222222,717
DHW-T067-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9490740740740741,41,16.89814814814815,730,17.84722222222222,771
DHW-T068-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9027777777777777,39,9.328703703703704,403,10.231481481481481,442
DHW-T069-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8101851851851851,35,8.518518518518519,368,9.328703703703704,403
DHW-T070-EXPCTD-KW-CALC,0.0,0,0.0,0,1.0416666666666665,45,8.49537037037037,367,9.537037037037036,412
DHW-T071-EXPCTD-KW-CALC,0.0,0,0.0,0,2.7314814814814814,118,7.708333333333334,333,10.439814814814815,451
DHW-T072-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8333333333333334,36,99.16666666666667,4284,100.0,4320
DHW-T074-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7638888888888888,33,10.787037037037036,466,11.550925925925926,499
DHW-T078-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8333333333333334,36,21.11111111111111,912,21.944444444444443,948
DHW-T079-EXPCTD-KW-CALC,0.0,0,0.0,0,1.0185185185185186,44,9.74537037037037,421,10.76388888888889,465
DHW-T080-EXPCTD-KW-CALC,0.0,0,0.0,0,1.1574074074074074,50,8.333333333333332,360,9.49074074074074,410
DHW-T081-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8564814814814815,37,11.203703703703702,484,12.060185185185185,521
DHW-T082-EXPCTD-KW-CALC,0.0,0,0.0,0,0.7175925925925926,31,11.550925925925926,499,12.268518518518519,530
DHW-T083-EXPCTD-KW-CALC,0.0,0,0.0,0,1.8981481481481481,82,98.10185185185185,4238,100.0,4320
DHW-T084-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9722222222222222,42,18.00925925925926,778,18.98148148148148,820
DHW-T085-EXPCTD-KW-CALC,0.0,0,0.0,0,1.2962962962962963,56,12.476851851851851,539,13.773148148148149,595
DHW-T086-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9490740740740741,41,10.277777777777777,444,11.226851851851851,485
DHW-T087-EXPCTD-KW-CALC,0.0,0,0.0,0,1.2731481481481481,55,9.25925925925926,400,10.532407407407407,455
DHW-T088-EXPCTD-KW-CALC,0.0,0,0.0,0,0.6944444444444444,30,10.11574074074074,437,10.810185185185185,467
DHW-T089-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8796296296296297,38,12.36111111111111,534,13.240740740740742,572
DHW-T090-EXPCTD-KW-CALC,0.0,0,0.0,0,2.7083333333333335,117,7.569444444444444,327,10.277777777777777,444
DHW-T091-EXPCTD-KW-CALC,0.0,0,0.0,0,1.3888888888888888,60,98.61111111111111,4260,100.0,4320
DHW-T092-EXPCTD-KW-CALC,0.0,0,0.0,0,0.6944444444444444,30,8.101851851851851,350,8.796296296296296,380
DHW-T094-EXPCTD-KW-CALC,0.0,0,0.0,0,1.2731481481481481,55,8.819444444444445,381,10.092592592592593,436
DHW-T095-EXPCTD-KW-CALC,0.0,0,0.0,0,1.3194444444444444,57,8.101851851851851,350,9.421296296296296,407
DHW-T097-EXPCTD-KW-CALC,0.0,0,0.0,0,0.5555555555555556,24,99.44444444444444,4296,100.0,4320
DHW-T100-EXPCTD-KW-CALC,0.0,0,0.0,0,0.4398148148148148,19,10.532407407407407,455,10.972222222222221,474
DHW-T101-EXPCTD-KW-CALC,0.0,0,0.0,0,0.6018518518518519,26,9.467592592592593,409,10.069444444444445,435
DHW-T102-EXPCTD-KW-CALC,0.0,0,0.0,0,1.087962962962963,47,9.560185185185185,413,10.648148148148149,460
DHW-T103-EXPCTD-KW-CALC,0.0,0,0.0,0,1.3425925925925926,58,8.61111111111111,372,9.953703703703704,430
DHW-T104-EXPCTD-KW-CALC,0.0,0,0.0,0,1.5046296296296295,65,7.569444444444444,327,9.074074074074074,392
DHW-T105-EXPCTD-KW-CALC,0.0,0,0.0,0,2.662037037037037,115,8.26388888888889,357,10.925925925925926,472
DHW-T106-EXPCTD-KW-CALC,0.0,0,0.0,0,2.8703703703703702,124,8.24074074074074,356,11.11111111111111,480
DHW-T107-EXPCTD-KW-CALC,0.0,0,0.0,0,0.8101851851851851,35,11.435185185185185,494,12.24537037037037,529
DHW-T108-EXPCTD-KW-CALC,0.0,0,0.0,0,0.9722222222222222,42,8.49537037037037,367,9.467592592592593,409
DHW-T001-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.699074074074074,419,9.699074074074074,419
DHW-T002-GBX-LUBOIL-T-C,0.4166666666666667,18,0.0,0,0.0,0,10.625,459,11.041666666666666,477
DHW-T003-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.282407407407407,401,9.282407407407407,401
DHW-T004-GBX-LUBOIL-T-C,0.4629629629629629,20,0.0,0,0.0,0,12.12962962962963,524,12.592592592592592,544
DHW-T005-GBX-LUBOIL-T-C,0.5092592592592593,22,0.0,0,0.0,0,9.166666666666666,396,9.675925925925926,418
DHW-T006-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,13.310185185185187,575,13.310185185185187,575
DHW-T008-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.643518518518519,503,11.643518518518519,503
DHW-T009-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,8.981481481481483,388,8.981481481481483,388
DHW-T010-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.189814814814815,397,9.189814814814815,397
DHW-T011-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.231481481481481,442,10.231481481481481,442
DHW-T012-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.092592592592593,436,10.092592592592593,436
DHW-T014-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,43.58796296296296,1883,43.58796296296296,1883
DHW-T015-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.791666666666666,423,9.791666666666666,423
DHW-T016-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,8.935185185185185,386,8.935185185185185,386
DHW-T017-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.953703703703704,430,9.953703703703704,430
DHW-T018-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.73611111111111,507,11.73611111111111,507
DHW-T019-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,13.356481481481481,577,13.356481481481481,577
DHW-T020-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.092592592592593,436,10.092592592592593,436
DHW-T022-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.953703703703704,430,9.953703703703704,430
DHW-T023-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.86111111111111,426,9.86111111111111,426
DHW-T024-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.907407407407408,428,9.907407407407408,428
DHW-T025-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.328703703703704,403,9.328703703703704,403
DHW-T026-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T027-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.837962962962964,425,9.837962962962964,425
DHW-T028-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,12.523148148148147,541,12.523148148148147,541
DHW-T029-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.671296296296298,461,10.671296296296298,461
DHW-T030-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.439814814814815,451,10.439814814814815,451
DHW-T031-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,20.50925925925926,886,20.50925925925926,886
DHW-T032-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,12.569444444444445,543,12.569444444444445,543
DHW-T033-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,15.856481481481483,685,15.856481481481483,685
DHW-T034-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T035-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.967592592592592,517,11.967592592592592,517
DHW-T036-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.671296296296298,461,10.671296296296298,461
DHW-T037-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.50462962962963,497,11.50462962962963,497
DHW-T038-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,13.37962962962963,578,13.37962962962963,578
DHW-T039-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.046296296296296,434,10.046296296296296,434
DHW-T040-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.606481481481481,415,9.606481481481481,415
DHW-T041-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T042-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.967592592592592,517,11.967592592592592,517
DHW-T043-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.601851851851851,458,10.601851851851851,458
DHW-T044-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.76388888888889,465,10.76388888888889,465
DHW-T045-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.902777777777779,471,10.902777777777779,471
DHW-T046-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T047-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T048-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.324074074074074,446,10.324074074074074,446
DHW-T049-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.439814814814815,451,10.439814814814815,451
DHW-T050-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.324074074074074,446,10.324074074074074,446
DHW-T051-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.625,459,10.625,459
DHW-T052-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.856481481481481,469,10.856481481481481,469
DHW-T053-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,12.175925925925926,526,12.175925925925926,526
DHW-T054-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.180555555555555,483,11.180555555555555,483
DHW-T055-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,15.300925925925926,661,15.300925925925926,661
DHW-T056-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,12.01388888888889,519,12.01388888888889,519
DHW-T057-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.648148148148149,460,10.648148148148149,460
DHW-T058-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.99537037037037,475,10.99537037037037,475
DHW-T059-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.157407407407408,482,11.157407407407408,482
DHW-T060-GBX-LUBOIL-T-C,0.0,0,0.1851851851851852,8,0.0,0,99.81481481481481,4312,100.0,4320
DHW-T061-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T062-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.087962962962964,479,11.087962962962964,479
DHW-T063-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,35.6712962962963,1541,35.6712962962963,1541
DHW-T064-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.226851851851851,485,11.226851851851851,485
DHW-T065-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.203703703703702,484,11.203703703703702,484
DHW-T066-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,16.59722222222222,717,16.59722222222222,717
DHW-T067-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,17.84722222222222,771,17.84722222222222,771
DHW-T068-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.231481481481481,442,10.231481481481481,442
DHW-T069-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.328703703703704,403,9.328703703703704,403
DHW-T070-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.537037037037036,412,9.537037037037036,412
DHW-T071-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.416666666666668,450,10.416666666666668,450
DHW-T072-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T074-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.550925925925926,499,11.550925925925926,499
DHW-T078-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,21.944444444444443,948,21.944444444444443,948
DHW-T079-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.76388888888889,465,10.76388888888889,465
DHW-T080-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,9.49074074074074,410,9.49074074074074,410
DHW-T081-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,12.060185185185185,521,12.060185185185185,521
DHW-T082-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,12.268518518518519,530,12.268518518518519,530
DHW-T083-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
DHW-T084-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,18.98148148148148,820,18.98148148148148,820
DHW-T085-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,13.773148148148149,595,13.773148148148149,595
DHW-T086-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,11.226851851851851,485,11.226851851851851,485
DHW-T087-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.532407407407407,455,10.532407407407407,455
DHW-T088-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,10.810185185185185,467,10.810185185185185,467
DHW-T089-GBX-LUBOIL-T-C,0.0,0,0.0,0,0.0,0,13.240740740740742,572,13.240740740740742,572
